text,labels
তাদের আইনি ব্যাখ্যাই তো সত্য প্রমাণিত হল,positive
তাহলে রাব্বিকে নির্যাতনকারি পুলিশের পক্ষে সরকার আপিল করলো কেন?-এ প্রশ্নটি উপস্থিত একজন সাংবাদিকও আইজিপি সাহেবকে করতে পারলেন না,negative
আমাদের পুলিশকে বাহবা দিতেই হবে!চালিয়ে যাও তোমাদের জন্য আজ আমরা গর্বিত!! ধন্যবাদ পুলিশ বাহিনী,positive
ক্রিকেটই আমাদের সবাইকে এককাতারে নিয়ে আসতে পারে যা আর কোন কিছুই পারেনা,positive
এসব ব্যবসায়ী কিন্তু নিজেদের হালাল ইনকাম দাবি করে ! অথচ রাস্তার ছিনতাইকারী আর ওদের মধ্যে কোন পার্থক্য নাই,negative
"এমন শাস্তি চাই, যাতে আগামীতে কেউ যেন এমন অপরাধের কথা চিন্তাও না করে",positive
ধন্যবাদ স্যার,positive
"হে খোদা, এমন 'কলংকময়' নির্বাচন তুমি কোন জাতিকে উপহার দিও না",negative
এই জাতির কোনদিন মঙ্গল হবেনা,negative
আমরা গর্বিত তোমার জন্য,positive
তারপরও বিশ্বকাপ আলাদা একটা জায়গা,positive
"বিদেশ না গিয়ে যদি দেশ উন্নতি হয় ,খারাফ কি ?",positive
বিরোধী দলকে জনগনের আস্থা অর্জন করতে হবে,positive
"বাংলার বাঘরা যেদিন শুরু করে, সেদিন সবাইকে বুঝিয়ে শেষ করে",positive
প্রথম চমক,positive
"শেখ হাসিনার সরকার, ধ্বংস হবে রাজাকার",positive
আমার চোখের সামনে ‘ইলিশ’ নামের একটি গাড়িতে ভাঙচুড় পরে আগুন ধরিয়ে দেওয়া হলো,negative
আমার মনেও প্রশ্ন জাগে বাংলাদেশের হয়ে জগজিৎ সিং অররা কেন স্বাক্ষর করল ? বাংলাদেশের কেউ কেন নয় ?,negative
"হায়রে, প্রফেসর",negative
"হিন্দি সিনেমা চালু করেন, ইন্ডিয়ান সংস্কৃতি দেশে নিয়ে আসেন",negative
প্রকিতর প্রতিশোধ,negative
সহপাঠীকে চেপে ধরে চাপাতি দিয়ে কসাইয়ের মত কোপান ও বিশ্বজিৎকে চাপাতি চালিয়ে হত্যার সেই বীভৎস ভিডিওর কথা মনে পড়ে গেল,negative
বাংগালীদের আবার জাগতে হবে,positive
কখনও ভিজে নাই কিনা,negative
অাইজকা যত খুশি হইছি বাংলাদেশ তা বাংলাদেশের ম্যাচ জেতার সমান,positive
"নাজমনু নাসিমা, ঠিক বলেছেন",positive
"সহ্য করতে কে বলছে আপনাকে, পাকিস্থানে চলে যান",negative
তাহলে আজ পিতা/পুত্র হওয়ার সম্পর্কের দোহাই দিতে হতোনা,negative
বিএনপি যদি এতই জনবিচ্ছিন্ন হয়ে থাকে তাহলে আওয়ামী লীগের সুষ্ঠু নির্বাচন দিতে এত ভয় কেন?,negative
ধাননবাদ আপনাকে. এত সুন্দর লেখার জন্য,positive
বাংলাদেশের কিছু শেখা উচিত,positive
যাই হোক আশা করি আজ আমরাই জিতবো,positive
বর্তমান সরকার ভাবে দেশটা তাদের সম্পত্তি,negative
নাম টা শুনেই আমার মেজাজ খারাপ হয়ে গেছে,negative
হত্যা করে কি তন্ত্র প্রতিষ্ঠা করা সম্ভব,negative
তখন দেখা যাবে তুরস্ক কেমন বন্ধু,negative
দেশপ্রেমের সেই আবেগই জল হয়ে গড়িয়েছে নেইমারের দুই গাল বেয়ে,positive
আওয়ামি-লিগের বিরুদ্ধ‌ে কথা বল্লে‌ই সে রাজাকার ?,negative
স্বপ্ন দেখা ভাল কিন্তু একটু বেশি হয়ে গেল না??? স্বপ্ন আর বাস্তব এক না !! যেমন আমি মাঝে মাঝে স্বপ্নে আকাশে উড়ি তা তো আর বাস্তবে সম্ভব না,negative
আমি বলব জিতেছে,positive
"একেই বলে দেশপ্রেম, একবার না পাড়িলে দেখ শতবার",positive
আল্লাহ তোমার রহমত দান কর বাংলার জনগণ কে,positive
তর্কের খাতিরে তর্ক করাই হল এই পাগলের কাজ,negative
উচ্চশিক্ষায় বেসরকারি প্রতিষ্ঠানের ছাত্রদের ওপর চাপানো ১০% ভ্যাটের কথা বললেন না ত,negative
"তাহ’লে আপনি বলতে চাইছেন, দেশের বেশীরভাগ লোকই ইতোমধ্যে ডাকাত হয়ে গিয়েছে অথবা আওয়ামী লীগের সমর্থক ছাড়া বাকীরা সব ডাকাত",negative
আশাকরি তারা তা দিতে পারবে সে সামর্থ তাদের আছে,positive
লেখাটি নি:সন্দেহে পরিপূর্ণ ও যুক্তিকতা সম্পন্ন,positive
শ্রীলংকা সবসময়ই বাংলাদেশকে প্রচন্ড সাপোর্ট করেছে,positive
"আমরা এগোচ্ছি কোথায়? রাজনীতি,অর্থনীতি,শিক্ষা, প্রতিটা ক্ষেত্রেই আমরা রকেট গতিতে পিছাচ্ছি",negative
"ঠিক কথা, কেউ বলে না যে আমরা অনেক জিতা ম্যাচ হেরে গেছি কোচের ভুল পরিকল্পনার কারণে",negative
"দেশি কোম্পানীগুলোর মানের দিকে নজর নেই, কোনমতে ডিপ্লোমাধারীদের দিয়ে কাজ চালানোর মত টেনেটুনে চলার প্রবণতা সবখানেই লক্ষ্য করা যায়",negative
আমার বাবা একজন মুক্তিযোদ্ধা,positive
আমরা দেখেছি আমাদের শিক্ষকেরা নিজেদের সমস্ত মনযোগ আর আন্তরিকতা দিয়ে আমাদেরকে পড়াননি,negative
ভাই আমার মনের কথা বলেছেন,positive
আসলেই তাই | গলদটা গোড়াতেই ; সে কারণেই তা অনতিক্রম্য হয়ে উঠছে |,negative
ময়লা ছেলেটিকে কাঁদে নিয়েছে ঠিকই কিন্তু বাসায় গিয়ে ডৃাইভার দিয়ে ঐ কাপড় গুলি সেরাটনের লন্ড্বিতে ধোলাই করতে দিবে,negative
তা বাবা তোমার মার্কাটা ভালই হইছে ! তোমরাই বাস পুরাও আবার ভোটে অই মার্কাটাও নাও,positive
তার পরেও খেলায় কি ফল আসবে তা বলে কয়ে আসে না,negative
কারেন্টের শকট চর্ম রোগ এসব কিসের আলামত ?,negative
"শুধু কথামালার জন্যই জবাব চান, আর মানুষ পোড়ানোর জন্য খালেদার জবাব চান না",negative
"সোজা কথা বিএনপি মিথ্যার রাজনীতির উপর ভর করে প্রতিষ্ঠা পেয়েছে, যা জনগণ বেশির ভাগই বুঝতে চাইছে না",negative
১০০ ডিস্ লাইক আপনার জন্য,negative
ভাগ্গিস ফ্রেড ভালো অভিনয় জানে,positive
কথা না রাখতে পারলে মানুষ কিন্তু লজ্জা পায়,negative
বিএনপি ইতিমধ্যে প্রায় ধংস হয়ে গেছে,positive
আমি এই কমেন্টটাই করতে চাইতেছিলাম,positive
তাই হবুচন্দ্রের এ রাজ্যে রাকিবউদ্দিনের মতো মেরুদন্ডহীন ‍উজিরের কারণে তারা যা করবে সেটাই নিয়ম,negative
জবাব দেয়া হবে ভোট কেন্দ্রে ভোটের মাধ্যমে,negative
দেখতে যাব আশাকরি ভালো হবে,positive
নিশ্চিত করবেন প্রথমবারের মত বিশ্বকাপে সেমিফাইনাল,positive
সুন্দর একটা ফাইনাল দেখার অপেক্ষায় সারা বিশ্ব,positive
"পররাষ্ট্র নীতিতে আমরা জিম্মি, এখন সকল জনগণকেও জিম্মি করে রাখার পরিকল্পনা ছাড়া আর কিছু না",negative
তার সময় নেই চাপাতির এলোপাতারি কুপে কারা হতাহত হছছেন দেশে,negative
হা হা হা ২ দলের পেছনে আছে ভারত ও পাকিস্তানের কালেমা সব প্লেয়ার কে ১ টা করে ডাণ্ডা বারি দেওয়া হোক অস্টলিয়া কে ২ টা করে কারন ক্রিকেট নিয়া টাল মাতাল করেছে,negative
"হানিফ ভাই সাকিবের সুপার ক্যাপ্টেনসি এর কারনেই আজ আমরা টান টান রোমাঞ্চকর একটা খেলা দেখলাম; এই সব ম্যাচে ভাগ্য ও কাজ করতে হয়, আজ সেটা করে নাই- ভারতের সাথে হবে",positive
ভোটাধিকার যাদের জন্য সাধারণ ব্যাপার দেশ ধ্বংসও যাদের জন্য সাধারণ ব্যাপার,negative
শেষ খবর পাওয়া পর্যন্ত তারা ৭-১ ব্যবধানে এগিয়ে আছে,positive
শুধু নেইমার কে দিয়ে ইতিহাস গড়া খুবই কঠিন,negative
শেষে আবার ভিডিও যোগ করে দিছেন 'বিনোদন' ভাইয়া,positive
২০১১ সালের উদ্বোধনী দেখে অামার ইংল্যান্ড প্রবাসী এক বন্ধুকে ইংল্যান্ডের মানুষ বলেছিল তোমাদের বাংলাদেশ অসাধারণ একটা উদ্বোধনী অনুষ্ঠান উপহার দিয়েছে,positive
যত দিন তরুণদের হাতে দেশ পথ হারাবেনা বাংলাদেশ,positive
"হাসিনা, এরশাদ ,খালেদা যা ইচ্ছা তাই করুক কিন্তু আমরা চাই নির্বিঘ্নে কাজ করার পরিবেশ",positive
অতি মাননীয় প্রধানমন্ত্রী,positive
"সবার আগে নিশ্চিত হোক দুমুঠো ভাত সাথে পুড়া মরিচ আর শাক, তার পর ভাবা যাবে পোশাক - আশাক",positive
"দেবু, আমার মনে হয় সৌদি শিরচ্চেদ শ্বাসতি এখানে প্রযোয্য",negative
এক মেসি দিয়া দু একটা ম্যাচ জিতা যাবে,positive
আর বাংলাদেশে ? রিয়্যালিটি শো তো একেবারে ভারতের হুবহু নকল,negative
চামাৎকার,positive
এই সব নরপশুদের কে কঠিন শাস্তি দেওয়া হোক,negative
আমি তো এখনও ভোটই দিলাম না......... জিতলেন কেমনে?,negative
আপনার সাথে আমি একমত,positive
তার পুরনো দোস্ত তাই বলছে,positive
সওয়াবে বেহেসত মিলে উন্নতি মিলে না,negative
"এই কথাটা বলতে ই কমেন্ট বক্সে আসছিলাম , আপনি আগে বলে ফেলছেন",positive
"একদম ঠিক, মুশির জবাব চাই",positive
জামায়াতের সাথে খেলার অধিকার শুধুই আওয়ামীলীগের!!!!!!!!বড়ই মজা,negative
কেদোনা বাচা!! তোমার বাবা পারেনাই তো কি হয়েছে?? তোমরা আছো না,positive
"কঠোর ব্যবস্থা নেওয়া হবে কিন্তু, মন্ত্রীরা সাবধান",negative
আওয়ামীলীগ একটা দূর্নীতিবাজ দল,negative
জিয়াই মুক্তিযোদ্ধাদেরকে সেনা বাহিনী বিতারন ও হত্যা করা শুরু করেছিলেন,negative
মরিতে চাহি না আমি সুনদর ভুবনে,positive
"বেহাল রাস্তাঘাট ঠিক করতে পারেন না, আর যাত্রীর বোতাম লাগায়",negative
এত দিন ভাবচিলাম যে শিক্ষামন্ত্রী ভালো ছিলেন কিন্তু তিনি যে এত বড় ..তা আজি জানলাম,positive
এখানে পদকে সোনার কদর নয় এটা জয়ীদের জন্য বিরাট একটা সন্মানের ব্যাপার,positive
আল্লাহ তোমার সহায় হউন,positive
শর্ষের মধ্যেই ভুত,negative
দয়া করে আমাদের আর মিছে স্বপ্ন দেখাবেন না,negative
সে পর্যন্ত spain er জন্য শুভ কামনা,positive
আমার লজ্জা লাগছে ইনি আমাদের ঘাম ঝরান প্রদত্ত ট্যাক্সের টাকার পরিচালনাকারী,negative
শর্তসাপেক্ষে রিমান্ড মঞ্জুর করা যেতে পারে,positive
"নতুন ধারা রাজনীতি দেখতে চায়, তেল মার্কা আর ব্যক্তি মার্কা রাজনীতি হতে বের হোন না হলে আপনাকে আর আপনার দলকে আস্তাকুড়ে ফেলতে জনগনের মূল্যবান ১মিনিট যথেষ্ট",positive
আজ কি মুমিনুল খেলছো,positive
একটা প্রবাদ মনে পড়ে গেলো,negative
"আগামী দিনগুলো শুভ হোক, সাফল্যের হোক",positive
সরকারি প্রতিষ্ঠানে সামাজিক যোগাযোগের মাধ্যম ব্যবহারে একটি নির্দেশিকা জারি করেছে সরকার,positive
তাহলে আমাদের দেশ হবে আরো সমৃদ্ধশালী,positive
অভিনন্দন বাংলাদেশ কে,positive
হোক সত্য কথাটি লিখেছে,positive
ব্যক্তিস্বার্থে যদি কেউ দল করে স্বাভাবিকভাবেই সে দলে ব্যর্থতা মাএা বাড়বে কারন দলের প্রতি ভাল বাসার চেয়ে নয় পকেটকের প্রতি ভাল বাসা অনেক গভির,negative
যদি কেউ না বুঝে অধিক লোভে ১০ টাকার শেয়ার বাবদ ১০০০ টাকা দিয়ে থাকে সেখানে সরকার হস্তক্ষেপ করার আইনগত ভিত্তি নেই,negative
বাংলাদেশের পক্ষ থেকে অাগাম শুভেচ্ছা ও অভিনন্দন,positive
"সামনের এই বিশাল সাগরটা পারি দিতে পারলেই মেসি হয়ে উঠবে ,অনন্য ! অসাধারন ! অন্যকিছু !......দূর...এসব তো অাগেই হয়ে অাছে ! নতুন কিছু খুজে পেলাম না",positive
"ভাই, চাকরি লাইফে এসে বসের সাথে পরকিয়া করে সংসার ভেঙ্গেছে, এমন উদাহরন কিন্তু আপনার কেস স্টাডির চাইতে অনেক বেশি, অন্তত আশপাশে তো এরকম হর হামেশাই দেখছি, এগুলো আপনি লেখায় আনেন, একেবারেই একপেশে একটা আর্টিকেল এটা",negative
তিনি তাঁর মানবপ্রেম আর সাহিত্য কর্মের জন্যে মানুষের মাঝে অমর হয়ে থাকবেন,positive
টাকার মােহে মানুষের ভিতর থেকে মনুষত্ব্য উঠে গেছে! টাকার জন্য হেন কাজ নেই যা মানুষ করছে না,positive
সত্যি কিছু করে দেখাতে চাই,positive
"আশা করি, গণতন্ত্রের এ বিজয়ের ধারা অব্যাহত থাকবে এবং মুক্তিযুদ্ধ চেতনার বিপক্ষের শক্তিরা এভাবেই পরাজয়ের গ্লানিতে পদপিষ্ট হবে",positive
জীবনে সবসময় জিতলে মজা টা থাকে না,positive
এখন যুক্ত রাষ্ট্রকেও এই দানবের আঘাত সইতে হবে প্রতিনয়ত,negative
কয়েক বছর অভিনয় করেই প্রযোজক ? সত্যি সেলুকাস ! .. বিচিএ এ দেশ,negative
সংগত কারণেই এবার আপনার কথা মানতে পারছি না,negative
"হে আল্লাহ, তুমি রক্ষা করো",negative
মানে কি এসব এর,negative
বেস্ট অব লাক হিরো,positive
মনে হয় না বাংলাদেশ আর বেশিদিন ৯ নং দল হিসাবে থাকবে,positive
কিন্তু এখন ভয়ে আছি কখন কি হয়,positive
আরও চাই রোগ থেকে মানুষকে বের করে আনার চেষটা এখনই শুরু করতে হবে,positive
জয় বাংলা,positive
বিশ্বকাপ ওর হাতে উঠলে বরং কাপটাই সৌভাগ্য অর্জন করবে,positive
জীবনে এই প্রথমবার অস্ট্রেলিয়াকে সাপোর্ট করলাম,positive
নায়কদের(টাইগারদের) খারাপ সময়েও যেন এমন ভালোবাসা বজায় থাকে,positive
হরতালের দিন জামাতিগুলা মিছিল বার করলেই তাতে সোজা ....চালানো হোক,negative
ফালতু রেপরতিং,negative
অর্থ আশাহীনতা,negative
"কেউ কোথাও স্থায়ী নয় , স্থানের পরিবর্তন হবেই",negative
বাংলাদেশের মতো বিদেশনির্ভর দেশের জন্য আবেগতাড়িত নীতি আরও বেশি অনিরাপদ,negative
শেখ হাসিনা দেশের এমন কি উন্নতি করে ফেলেছেন যে তাকে মাহাথির ভাবতে হবে!! আওয়ামী লীগাররা পারেও,negative
আইসিসি ছিঃ ছিঃ ছিঃ ছিঃ ছিঃ,negative
আর কত দিন লাগে আপনদের আইনশৃঙ্খলা ঠিক হতে ???,negative
ভাইরে আমরা সত্যিই গাধার জাত,negative
আওয়ামী নেতারা প্রধানমন্ত্রীসহ ইতিমধ্যেই এদেশে খালেদা জিয়ার অস্তিত্ত্ব বহুবার অস্বীকার করেছেন এবং খালেদা জিয়াকে পাকিস্থানে যাওয়ার পরামর্শ দিয়েছে,negative
জামাত ইসলামের ঈমানী দায়ীত্ব বলে কথা,negative
"লোয়ার অর্ডার ব্যাটস্ম্যানের জন্যে টি টোয়েন্টিতে এটা নট এ ব্যাড স্টার্ট এট অল ই, ভাই",positive
"ধন্যবাদ জেলা প্রশাসক,যশোর মহোদয়কে, এ ধরনের সৃষ্টিশীল কাজ করার করার জন্য",positive
আামাদেরকে শুধু মুক্তি দিন,negative
টিকি- টাকা শেষ হয়ে যায়নি বরং নতুন ভাবে আসছে,positive
আমি মাবিয়া আক্তার সীমান্তর উজ্জ্বল ভবিষ্যৎ কামনা করছি,positive
"আমরা আমদেরকেই খুন করে ফেলি, অন্যেরাতো করবেই",negative
কিন্তু ওরা যদি ১৪ জন নিয়ে খেলে তাহলে পারলেও পারতে পারে,positive
"ভাই বার্ন ইউনিট নিয়া বেশি চিল্লা চিল্লি করিয়েনা, কারন আপনার কথা কেউই কর্ণপাত করে না যে তা ডিজলাইকেরর সংখ্যা দেখেই বুঝে নেন",negative
নিজের দেশের ভাবমূর্তি নিজেরা এভাবে নষ্ট করতেছে! শেইম অন ইউ গাইজ আসলেই কথাই আছে না ??? অভাবে স্বভাব নষ্ট,negative
শুধু ইচ্ছা এই হাসি খুশি মুখগুলু ভর্তি না হতে পেরে যেন ম্লান না হয়ে যায়,negative
আফসোস হয় তাদের জন্য,negative
আমি চাই আর্জেন্টিনা অবশ্যই চ্যািম্পয়ন েহাক কারন অনেক পরিশ্রম করে এবার খেলা করছে,positive
বইএনপির মত এত দুর্বল আর অকাজের বিরোধি দল আমি জীবনে আর দেখিনি,positive
কার বিরুদ্ধে রুখে দাড়াবে..সেটা তো বললেন না,negative
নারায়ণগঞ্জে ত্বোকীর বাবা রফিউল রাব্বিকেও আওয়ামী লীগ ছাড় দেয়নি,negative
ঝাড়ু নামটি শুনতে কেমন যেন খটকা লাগে সবার,negative
"আইনের যুক্তিতর্ক দিয়ে পত্রিকার পাতা ভরিয়ে দেয়া যাবে, সভা সেমিনারে ঝড় তোলা যাবে, কিন্তু আইন চলবে একজনের ইচ্ছায়",negative
সুনিপুন বোলিং দিয়ে ভারতের ব্যাটিং-এ ছন্দপতন ঘটাতে পারলে এবং নিজেদের ব্যাটিং-এ মাথাপিছু অন্ততঃ ৩০-এর গড় রাখতে পারলে অবশ্যই বাংলাদেশ জিতবে,positive
হালা বলদ,negative
"তারপর বধ হবে পাকিস্তান, ভারত, নিউজিল্যান্ড এবং সর্বশেষ অট্রেলিয়া",positive
একটা মানুষকে কিভাবে কিভাবে মারা সম্ভব সেটা আবিস্কার করেন,negative
"ভালো লেখা, তবে অরণ্যে রোদন",negative
বুশ আমেরিকাকে যটুকু ডুবিয়েছে ওবামা যতটুকু আবার উঠিয়েছে,positive
একে একে দেশের সব প্রতিষ্ঠান ধ্বংস করে আমাদের ভুটানের মত নতজানু রাষ্ট্রে পরিনত করার প্ল্যান বাস্তবায়ন করে চলেছেন,negative
বাংলার মানুষ মুক্তি চায় গায়ের জোড়ে ঘাড়ে চড়ে বসা এই অনৈতিক সরকারের কুশাসন থেকে,positive
"জামাত শিবির, বিএনপি নিয়ে মানুষ চিন্তিত, তার থেকে অনেক বেশি চিন্তিত সরকারের কার্যকলাপ নিয়ে",negative
"রাজিব আপনি জানলেন কি করে, আপনার ভিন্যমতালম্নিদের কমেন্ট সেন্সর করা হয়না?",negative
কায়কোবাদ স্যার কে ধন্যবাদ,positive
উনি উনাদের কথায় শুধু শুনাবেন,negative
"হরতাল, অবরোধ, পেট্রল বোমা হলো বিশ দলের নিষ্ঠুর এবং ভয়াবহতম তামাশা",negative
ভোট ডাকাতি করলে কি আপনি বসে থাকতেন নাকি প্রহসনের নির্বাচন বয়কট করতেন ?,negative
"নিজের খোড়া গর্তে , নিজেরাই কুপোকাত",negative
"দুর্নীতিবাজকে দুর্নীতিবাজ না বলা ও এক ধরণের ভণ্ডামি, যেটা মহা দুর্নীতি বাজ তারেক ও মামুনের ক্ষেত্রে বার বার বিএনপি করে আসছে",negative
"জিতেছে আওয়ামিলীগ, হেরেছে গনতন্ত্র",negative
পোড়া কপাল আমাদের,negative
খুব ভালো লেগেছে বাংলাদেলশ কোয়াটার ফাইনালে গেছে দেখে,positive
এখন তিনি কিছু বলছেন না কেন ?,negative
দুদক পুরাই দালাল,negative
দেখে অবাক হলাম যে জংগীদের বিরুদ্ধে কথা বললেও ডিসলাইক পরে,negative
মান সম্মান থাকতে থাকতে বাংলাদেশের ক্রিকেট টীমকে দেশে ফিরিয়ে নিয়ে আসার অনুরোধ রইল,negative
"মজা পেলাম জোকস্ গুলো পড়ে! কিছু সেন্টি, কিছু মেন্টাল!! অপেক্ষা করছি!! ;-)",positive
ওরা চেয়েছিল যেন বাংলাদেশ না যায় কারন ওদের ভয় শুধুই বাংলাদেশকে নিয়ে,negative
"চ্যাপেল সাহেব, আপনি কি মনে করেছেন এই কথা শুনে টাইগারদের আত্মবিশ্বাস হারিয়ে যাবে?? না হারাবেনা",positive
বিশেষ করে মুশফিককে তার ম্যান অব দ্যা ম্যাচ হবার জন্য,positive
পাকিস্তান থেকে অভিজ্ঞ কোচ আনায় দল অনেক উন্নতি করেছে,positive
আনন্দের ফেরিওলা,positive
সব সম্ভাবনার দেশ বাঙলাদেশ,positive
"তাই বিশাল সমুদ্র বিজয়ের পর ও যখন তালপট্টি আমাদের হাতছারা হয়ে যায়, তখন বি এন পি এটা নিয়ে প্রতিবাদ করলে ও সরকার বলেছিল 'তালপট্টির কোন অস্তিত্ব ও ত নেই'",negative
"আমি বলবো দেশের লোক ভাল না, কারণ দালাল টাউটরা জাল ভোট সংসদের কাছ থেকে টাকা নিয়ে জাল ভোট ও ভোটের সময় পাণ্ডা খ্রিদ করে",positive
শুধু আপনিই সেরা মাহি বি,positive
জনগন চায় একটা অবাদ ও নিরপেক্ষ নির্বাচন যেখানে তাদের রায়ের প্রতিফলন হয়,positive
রাজনীতি এখন একটি লাভজনক ব্যবসা যা অন্তত আমাদের দেশে কোন ন্যায়নীতির তোয়াক্কা রাখে না,negative
আওয়ামী লীগ ও সরকার বেশি চালাকি করতে গিয়ে নির্বাচন ব্যাপারটিই তামাশায় পরিণত করেছে,positive
দিলাম ভাই সুপার লাইক,positive
আসলে আমরা কোন দেশে বসবাস করি যে দেশে মানুষের জীবন মূল্যহীন,negative
ভাল,positive
আপনার ভয়ের নমুনা দেখে আমি ভয় পাচ্ছি,negative
এটা ভারতের পুরান নীতি,negative
"অসাধারন একটা খেলার খেলোয়াড়দের জন্য খুব দায়সারা গোছের সংবাদ, তাদের চিন্তা, লক্ষ্য এগুলা নিয়া একটা সাক্ষাৎকার ছাপা আশা করি সামনে পাবো",negative
৪২ বল খেলে ১৯ রান !!! একজন উদ্বোধনী ব্যাটসম্যানের নামেরর সাথে এটা বড় বেমানান,negative
"ধন্যবাদ মাহি, তাবিথকে সমরথন দিয়ে নিরবাচন থেকে সরে দাড়ানোর জন্য",positive
"মানুষের শারীরিক, মানষিক মেচিওরিটি কি ভোটার আই ডি কার্ডের মত জড় কিছু না কি , ভাই ?",positive
"আমরা অনুভূতিহীন, বিকারহীন, অসাড় হয়ে পড়ছি",negative
বাংলাদেশে অমনটি হবেনা বা হবার নয়,positive
সংবিধানের নাম নিয়ে সংবিধানের বিরুদ্ধে গিয়ে নির্বাচন অনুষ্ঠানের কোন মানে হয় না,negative
অ্যাথলেটের চেয়ে বেশি থাকেন ফেডারেশনের কর্মকর্তা! কর্মকর্তার সংখ্যার উপর Olympic মেডেল চালু করা হোক,negative
একজন শামীম ওসমান হতে পারলে সরকার ও দেশের মুখ উজ্জল করতে পারতাম,positive
"বাংলাদেশের মাটিতে এত আন্তর্জাতিক খেলা হলো তখন ICC আম্পায়াররা কিছু দেখলেন না, যেই ভারতের মাটিতে গেলেন ওমনি তাদের চোখ খুলে গেল (নাকি কারো সু-পরামর্শে চোখ খুলিয়ে দেয়া হলো ?)",negative
বিশ্বকাপটা হচ্ছে অনেকটা শিয়াল আর বকের গল্পের মতো,negative
একটু অন্যরকম কলাম ছাপছে,positive
ডিজিটাল পুলিশ কমিশনার মাসরুফ হোসেন এর উদ্যোগ নিঃসন্দেহে প্রশংসনীয়,positive
মনে হচ্ছে বঙ্গবন্ধু হত্যাকারীদের কেউ কেউ বাংলাদেশেই আত্মগোপনে বেচে আছে,negative
"কিন্তু আওয়ামীলীগতো তাদের নিজেদেরউপর যে নির্যাতন হয়েছিল, তার জবাব এখনো দেয়নি",negative
মালিঙ্গা এখন বলই করতে পারছে না,negative
মনে হইল অামরাই জিতলাম,positive
বাবু এতদ্দিনে কি এই বুঝলা ???...আলীগ ভাংলে নির্বাচরনী আচরন বিধি ভংগ হয়না ...নিজের জন্য ব্যাপারটাই আলাদা,negative
স্বরাষ্ট্র প্রতিমন্ত্রীর বিদায় নেওয়া উচিত,negative
ঘুষবিদ্যা বড় বিদ্যা যদি না পরে ধরা,negative
সুন্দর নারী দেখলে খুব কম বিবাহিত পুরুষ ( তা যে বয়সেরই হোক )দৃষ্টি সংবরণ করতে পারে,negative
হাত দিয়ে না খেয়ে চামুচ দিয়ে খাওয়া আর কি,negative
ব্রাভো,positive
"নাম প্রকাশে অনিকচ্ছুক ডাক্তার কি ঘাস কাটছিলো, সে ট্রান্সফার করতে পারে নি রংপুর হাসপাতাল এ",negative
শিশুকে প্রকৃতির বুকে ছেড়ে দাও,positive
এতক্ষণ পর আসল কথা!! বিকল্প তাহলে কি এবং কেন?,negative
একদম হক কথা,positive
আ্পনিতো পুলিশকে উৎসাহিত করলেন,positive
সম্ভবত আমার দেখা আপনার সেরা লেখা,positive
কাজটির জন্য ধিক্কার জানাই,negative
যে আইন করলে রাঘব-বোয়ালেরা দন্ডিত হওয়ার সম্ভাবনা থাকে সেই আইন প্রনয়নে আমাদের আইন প্রণেতারা পা বাড়াবেন এমনটা মনে হয় না,negative
রিয়াযুল হুক মিলকি আর তারেক কি হারিয়ে গেল,negative
আর দুষিত রাজনীতিও এর জন্য দাই,negative
ধন্যবাদ আমাদের প্রিয় কথা সাহিত্যিক হুমায়ুন আহমেদ -এর ছোট ভাই আহসান হাবিব কে,positive
"হাঃ হাঃ হাঃ সোহরাব ভাই, জিয়া এবং মুজিবের পার্থক্যটা আপনি ভাল করে জানেন",positive
যদি সমর্থন করেন তাহলে তো তারা গঠনতন্ত্র ভঙ্গ করাকেই সমর্থন করেন,negative
যদি দৈবক্রমে কিছু হয়,positive
এই দেশটাকে রক্ষা করতে হলে এসব মেধাবী ডিসলাইকারদের চিনে রাখুন,negative
কিন্তু ৫ বছর পর পর জনগণ উৎসবের সাথে নিজের ভোট নিজে দিয়ে আশা করে 'এবার হয়তো পরিবর্তন হবে',positive
দীপা যে উচ্চতায় গিয়েছেন তাতে তাঁর 'খুব ভালো লাগছে' অনুভব করা খুব সাজে,positive
অসাধারন ভারত,positive
শাস্তি তাকে পেতেই হবে,positive
যতসব ফালতু,negative
"তামিমকে আমি কখনো ভালো খেলতে দেখিনা, যা খেলে সেটা যে কেউই পারবে কারন ১০০ ম্যাচ খেললে ১ টা ম্যাচ ভালো হবেই",negative
কঠোর পরিশ্রম করতে হবেনা তাতেই এ+,positive
"যে দলের নেতা-কর্মীরা একজন দলীয় সাংসদকে অপমান করতে পারেন, সেই দলের কাছে সাধারণ মানুষ বা সাংবাদিক সম্মান পাবেন, সেটি আশা করি না",negative
এটি এর আগে টেলিটক একাই সুন্দর ও সফলভাবে সম্পন্ন করতে পেরেছে,positive
প্রাচীন দল হিসেবে আওয়ামীলীগে গুনগত পরিবর্তন আসলে বি এন পি তে এমনিই আসবে,positive
সবই ফিল্টারের খেল.. :),negative
ইউরোপ-আমেরিকায় অধিকাংশ গৃহকর্ত্রীদের নিজেদের গৃহকর্ম নিজেদেরই করতে হয়,negative
ঘরের মানুষ ঘরে থাকাই ভাল,positive
পাপ যে বাপকেও ছারে না এটা চিরন্তন সত্য,positive
ওরা হাজার কোটি টাকা চুরি করার পর কি সাধুবাবা?? খুব জানতে ইচ্ছে করে,negative
